file_name,file_path,absolute_path,duration,transcription,speaker_id,speaker_name,original_cer,original_transcript,utmos
BAC009S0177W0177,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0177.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0177.wav,4.281,国家 统计 局 发布 相关 经济 数据,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,国家统计局发布相关经济数据,3.20857310295105
BAC009S0177W0199,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0199.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0199.wav,4.458,应 按 规定 申报 缴纳 增值 税,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,应按规定申报缴纳增值税,3.0746071338653564
BAC009S0177W0373,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0373.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0373.wav,3.431,中国 壁球 公开 赛高 手 很多,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.09090909090909091,中国比球公开赛高手很多,3.4202816486358643
BAC009S0177W0355,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0355.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0355.wav,4.859,世界 排名 第 一 的 男女 子球 手 双双 参赛,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,世界排名第一的男女子球手双双参赛,3.167809009552002
BAC009S0177W0343,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0343.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0343.wav,3.585,既 让 参与 者 融入 到 自然 之 中,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,既让参与者融入到自然之中,3.046940565109253
BAC009S0177W0381,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0381.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0381.wav,3.157,他们 的 年龄 都 是 十 岁 以下,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,他们的年龄都是十岁以下,3.175405979156494
BAC009S0177W0417,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0417.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0417.wav,6.375,最近 他 被 拍 到 和民 视 女 主播 张 嘉欣 外出 举止 亲密,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.047619047619047616,最近她被拍到和民视女主播张嘉欣外出举止亲密,3.073474645614624
BAC009S0177W0171,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0171.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0171.wav,3.172,还要 看 具体 细节 的 执行,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,还要看具体细节的执行,3.6619150638580322
BAC009S0177W0380,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0380.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0380.wav,3.219,谈到 与 中国 小球 手 的 互动,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,谈到与中国小球手的互动,3.009282112121582
BAC009S0177W0325,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0325.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0325.wav,4.67,前期 要 先 推进 重点 区域 的 互联 互通,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.06666666666666667,前期要先推荐重点区域的互联互通,3.1629385948181152
BAC009S0177W0280,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0280.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0280.wav,5.165,在飞 行 过程 中超 重 和 失重 是 会 经常 出现 的,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.05555555555555555,"在飞行过程中,超重和失重是会经常出现的",3.01596736907959
BAC009S0177W0149,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0149.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0149.wav,4.505,万达 操作 项目 的 开发 体系 资金 体系,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,万达操作项目的开发体系资金体系,3.119621992111206
BAC009S0177W0216,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0216.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0216.wav,4.67,明确 了 中小 企业 发展 专项 资金 的 支持 重点,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,明确了中小企业发展专项资金的支持重点,3.123936653137207
BAC009S0177W0387,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0387.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0387.wav,4.212,我 相信 中国 的 壁球 水平 会 很快 提高,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.06666666666666667,我相信中国的比球水平会很快提高,3.0472896099090576
BAC009S0177W0188,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0188.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0188.wav,3.054,做出 了 细化 处理 规定,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,做出了细化处理规定,3.140415906906128
BAC009S0177W0378,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0378.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0378.wav,3.325,我 觉得 自己 已经 完全 准备 好 了,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,我觉得自己已经完全准备好了,3.1756460666656494
BAC009S0177W0454,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0454.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0454.wav,3.033,新版 火车 票 已 全面 启用,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,新版火车票已全面启用,3.1945247650146484
BAC009S0177W0310,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0310.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0310.wav,4.033,首先 要 制定 全国 统一 的 技术 标准,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.07142857142857142,"首先,要制定全国统一的技术标准",3.0047569274902344
BAC009S0177W0444,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0444.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0444.wav,3.564,一名 旅客 企图 破坏 机舱 设施,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,一名旅客企图破坏机舱设施,3.1100542545318604
BAC009S0177W0401,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0401.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0401.wav,3.627,在 里约 奥运 会 倒计 时 一 周年 的 时候,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,在里约奥运会倒计时一周年的时候,3.024487257003784
BAC009S0177W0158,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0158.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0158.wav,3.903,万科 则 在平 台和 数据 的 搭建 上,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,万科则在平台和数据的搭建上,3.227402448654175
BAC009S0177W0129,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0129.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0129.wav,3.538,不 只 为 一二 线 城市 的人 盖房,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,不只为一二线城市的人盖房,3.0627799034118652
BAC009S0177W0150,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0150.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0150.wav,3.078,甚至 收入 利润 构成,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,甚至收入利润构成,3.259049415588379
BAC009S0177W0402,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0402.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0402.wav,3.849,她 输掉 了 非常 致命 的 一 场外 战,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.07692307692307693,他输掉了非常致命的一场外战,3.1648306846618652
BAC009S0177W0424,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0424.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0424.wav,3.165,而前 妻 今年 三月 已 再婚,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.1,而前妻今年3月已再婚,3.4345791339874268
BAC009S0177W0130,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0130.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0130.wav,4.516,还 包括 给 三四 线 城市 的人 盖 好 房子,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.0,还包括给三四线城市的人盖好房子,3.3389065265655518
BAC009S0177W0203,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0203.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0203.wav,4.364,对 下 一 步 推进 改革 试点 有 哪些 考虑,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.13333333333333333,对下一步推荐改革试点有哪些考虑?,3.06980299949646
BAC009S0177W0317,./aishell/data_aishell/wav/train/S0177/BAC009S0177W0317.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0177/BAC009S0177W0317.wav,3.903,以 降低 持卡 者 丢 卡 后 的 损失,46a49c7b2392082a6656b7c33a375e2d954a1c18ea34b52b4f4227f93b6b371f,S0177,0.08333333333333333,以降低吃卡者丢卡后的损失,3.1211795806884766
BAC009S0178W0202,./aishell/data_aishell/wav/train/S0178/BAC009S0178W0202.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0178/BAC009S0178W0202.wav,3.263,根据 本 地区 实际 情况,73a7ca044b48117f1e65780f4b094b84572077cb72e7110e8ef06783dd1a84fb,S0178,0.0,根据本地区实际情况,3.3267717361450195
BAC009S0178W0288,./aishell/data_aishell/wav/train/S0178/BAC009S0178W0288.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0178/BAC009S0178W0288.wav,3.284,之后 由于 口碑 传开 了,73a7ca044b48117f1e65780f4b094b84572077cb72e7110e8ef06783dd1a84fb,S0178,0.0,之后由于口碑传开了,3.1746978759765625
BAC009S0178W0339,./aishell/data_aishell/wav/train/S0178/BAC009S0178W0339.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0178/BAC009S0178W0339.wav,3.128,她 的 底牌 要 弱 了 很多,73a7ca044b48117f1e65780f4b094b84572077cb72e7110e8ef06783dd1a84fb,S0178,0.1111111111111111,它的底牌要弱了很多,3.0955140590667725
BAC009S0178W0388,./aishell/data_aishell/wav/train/S0178/BAC009S0178W0388.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0178/BAC009S0178W0388.wav,3.42,也 就 女排 配 得 上 中国 梦,73a7ca044b48117f1e65780f4b094b84572077cb72e7110e8ef06783dd1a84fb,S0178,0.0,也就女排配得上中国梦,3.104421615600586
BAC009S0179W0432,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0432.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0432.wav,3.432,现代 快报 记者 宋体 佳,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.1111111111111111,现代快报记者宋体嘉,3.376732349395752
BAC009S0179W0155,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0155.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0155.wav,3.474,在 政府 现行 政策 不 变 的 情况 下,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,在政府现行政策不变的情况下,3.0617775917053223
BAC009S0179W0253,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0253.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0253.wav,3.473,在 房源 价位 上 也 各 不 相同,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,在房源价位上也各不相同,3.1847105026245117
BAC009S0179W0178,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0178.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0178.wav,4.223,也 因 学位 存在 政策 变动 的 不 确定 性,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,也因学位存在政策变动的不确定性,3.3021576404571533
BAC009S0179W0203,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0203.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0203.wav,3.682,中原 地产 市场 总监 张大 伟 介绍,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,中原地产市场总监张大伟介绍,3.1933205127716064
BAC009S0179W0335,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0335.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0335.wav,3.63,试图 快速 抢占 这块 巨大 的 蛋糕,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,试图快速抢占这块巨大的蛋糕,3.2131881713867188
BAC009S0179W0344,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0344.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0344.wav,3.463,郎 指导 在 我们 排球 界,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.1111111111111111,狼指导在我们排球界,3.1264491081237793
BAC009S0179W0384,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0384.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0384.wav,3.505,排球 比赛 需要 点 硬实 力,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,排球比赛需要点硬实力,3.2199935913085938
BAC009S0179W0143,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0143.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0143.wav,3.463,新 一轮 的 家长 购房 潮 到来,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,新一轮的家长购房潮到来,3.314236640930176
BAC009S0179W0360,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0360.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0360.wav,4.534,中国 女排 在 去年 的 世锦赛 上 获得 亚军,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,中国女排在去年的世锦赛上获得亚军,3.2614145278930664
BAC009S0179W0252,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0252.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0252.wav,4.805,一 位 券商 分析 师 在 接受 记者 采访 时 表示,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.058823529411764705,"一位券商分析师在接受记者采访时表示,",3.1838653087615967
BAC009S0179W0434,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0434.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0434.wav,5.304,绍兴 柯 桥 一 家金 店 将 一 个 包裹 寄 往 深圳,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.058823529411764705,绍兴科桥一家金店将一个包裹寄往深圳,3.427715301513672
BAC009S0179W0241,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0241.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0241.wav,3.536,本报 见习 记者 丁 鑫 日前,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.1,本报见习记者丁新日前,3.196281671524048
BAC009S0179W0204,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0204.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0204.wav,3.412,别墅 的 容积 率 没 有 固定 限制,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,别墅的容积率没有固定限制,3.120877742767334
BAC009S0179W0237,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0237.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0237.wav,3.224,允许 税前 扣除 的 准备金,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,允许税前扣除的准备金,3.389537811279297
BAC009S0179W0172,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0172.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0172.wav,3.557,学位 房 不 再 是 楼盘 宣传 的 重点,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,学位房不再是楼盘宣传的重点,3.028981924057007
BAC009S0179W0200,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0200.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0200.wav,3.952,在 城市 建设 用地 日益 紧张 的 背景 下,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,在城市建设用地日益紧张的背景下,3.2059850692749023
BAC009S0179W0405,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0405.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0405.wav,5.866,今日 发布 了 先行 预告 片 在 这款 只有 二十一 秒 的 预告 片中,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.125,今日发布了先行预告片在这款只有21秒的预告片中,3.1520230770111084
BAC009S0179W0233,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0233.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0233.wav,3.286,财产 损失 税前 扣除 办法,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,财产损失税前扣除办法,3.16511869430542
BAC009S0179W0234,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0234.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0234.wav,3.318,企业 所 得 税 税前 扣除 办法,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,企业所得税税前扣除办法,3.482801914215088
BAC009S0179W0283,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0283.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0283.wav,3.089,我们 评估 每笔 交易 的 风险,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,我们评估每笔交易的风险,3.049858331680298
BAC009S0179W0191,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0191.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0191.wav,4.763,在 使用 方向 上 应该 优先 支持 企业 技术 改造,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,在使用方向上应该优先支持企业技术改造,3.4128527641296387
BAC009S0179W0135,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0135.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0135.wav,6.656,从 长期 看来 看 投资 中国 豪宅 还会 有 不 错 的 回报,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.1,"从长期来看,投资中国豪宅还会有不错的回报",3.124387502670288
BAC009S0179W0343,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0343.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0343.wav,4.503,央视 嘉宾 昔日 国手 张 萍 不 禁 感叹,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.07142857142857142,央视嘉宾昔日国手张平不禁感叹,3.18916392326355
BAC009S0179W0231,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0231.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0231.wav,5.408,两部 委 金融 企业 贷款 损失 准备金 税前 扣除,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.05555555555555555,两部委金融企业贷款损失准备经税前扣除,3.092846632003784
BAC009S0179W0260,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0260.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0260.wav,3.474,分别 肩负 着 人们 的 住 与 行,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.09090909090909091,分别肩负着人们的助与行,3.173222541809082
BAC009S0179W0220,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0220.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0220.wav,4.825,一 位 不 愿 透露 姓名 的 开发 商 负责 人 介绍,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,一位不愿透露姓名的开发商负责人介绍,3.2169032096862793
BAC009S0179W0138,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0138.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0138.wav,5.679,受到 青睐 的 高端 住宅 一定 是 科技 与 文化 完美 融合 体,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,受到青睐的高端住宅一定是科技与文化完美融合体,3.004185438156128
BAC009S0179W0490,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0490.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0490.wav,3.016,招聘 的 竟 是 专职 遛狗 员,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,招聘的竟是专职遛狗员,3.324120044708252
BAC009S0179W0366,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0366.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0366.wav,3.724,郎平 带给 中国 女排 的 第 一 次 辉煌,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,郎平带给中国女排的第一次辉煌,3.0809178352355957
BAC009S0179W0315,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0315.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0315.wav,3.317,消费 电子 产品 市场 风云 化,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,消费电子产品市场风云化,3.1333837509155273
BAC009S0179W0326,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0326.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0326.wav,3.037,时间 仅仅 过去 半年 多,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,时间仅仅过去半年多,3.2638890743255615
BAC009S0179W0222,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0222.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0222.wav,4.368,也 导致 很多 在 批 的 别墅 项目 被 卡,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.07142857142857142,也导致很多再批的别墅项目被卡,3.303194522857666
BAC009S0179W0125,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0125.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0125.wav,3.39,共 有 四家 其次 是美 国,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,共有四家其次是美国,3.1273999214172363
BAC009S0179W0216,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0216.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0216.wav,3.526,地方 别墅 供 地 将 更 为 严苛,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.09090909090909091,地方别墅共地将更为严苛,3.2322804927825928
BAC009S0179W0170,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0170.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0170.wav,4.327,业内 人士 不 同 楼盘 有 不 同 指标 不过,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,业内人士不同楼盘有不同指标不过,3.0595149993896484
BAC009S0179W0236,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0236.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0236.wav,3.464,存货 减值 损失 的 税前 扣除,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,存货减值损失的税前扣除,3.119189500808716
BAC009S0179W0286,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0286.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0286.wav,3.92,在 拓展 国际 市场 遭遇 政策 阻挠 时,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.0,在拓展国际市场遭遇政策阻挠时,3.2909164428710938
BAC009S0179W0238,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0238.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0238.wav,3.391,报废 税前 扣除 的 贮备 金,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.1,报废税前扣除的储备金,3.4918766021728516
BAC009S0179W0381,./aishell/data_aishell/wav/train/S0179/BAC009S0179W0381.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0179/BAC009S0179W0381.wav,5.511,这个 不 满 二十一 岁 的 姑娘 终于 开口 了 我 没 有 哭,173e3d615c9845223cde80cfc08a334c05ae77730ebb51904ede933949884358,S0179,0.15,这个不满21岁的姑娘终于开口了我没有哭,3.1391701698303223
